Vendor,Reachable,Has ONPI,HTTPS ORG URL,Findable Metadata,Findable SMART,Findable OpenAPI Docs,Findable OpenAPI JSON,Findable Swagger,Findable Swagger JSON
chn_tech_solutions_llc,True,True,https://ice3.mychn.org/apis/default/fhir,https://ice3.mychn.org/apis/metadata,https://ice3.mychn.org/apis/default/fhir/.well-known/smart-configuration,https://ice3.mychn.org/apis/api-docs,https://ice3.mychn.org/apis/openapi.json,https://ice3.mychn.org/swagger,https://ice3.mychn.org/apis/swagger.json
cloudcraft_llc,True,True,https://fhirapi.naiacorp.net/fhir/cloudcraft/basepractice/r4,https://fhirapi.naiacorp.net/fhir/metadata,https://fhirapi.naiacorp.net/fhir/.well-known/smart-configuration,https://fhirapi.naiacorp.net/api-docs,https://fhirapi.naiacorp.net/openapi.json,https://fhirapi.naiacorp.net/swagger,https://fhirapi.naiacorp.net/swagger.json
drchrono_inc,True,True,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/307566/r4,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/metadata,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/.well-known/smart-configuration,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/api-docs,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/openapi.json,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/swagger,https://drchrono-fhirpresentation.everhealthsoftware.com/fhir/drchrono/swagger.json
dss_inc,True,True,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/01ho/r4,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/metadata,https://fhirjuno-prod-web.dssinc.com/fhir/.well-known/smart-configuration,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/api-docs,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/openapi.json,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/swagger,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/swagger.json
dynamic_health_it_inc,True,True,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/tenant01/r4,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/metadata,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/.well-known/smart-configuration,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/api-docs,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/openapi.json,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/swagger,https://dynamicfhirpresentation.dynamicfhirsandbox.com/fhir/dhit/swagger.json
enable_healthcare_inc,True,True,https://ehifhir.ehiconnect.com/fhir/ehi/fe663a72b27bdc613873fbbb512f6f67/r4,https://ehifhir.ehiconnect.com/fhir/ehi/metadata,https://ehifhir.ehiconnect.com/fhir/.well-known/smart-configuration,https://ehifhir.ehiconnect.com/fhir/ehi/api-docs,https://ehifhir.ehiconnect.com/fhir/ehi/openapi.json,https://ehifhir.ehiconnect.com/fhir/ehi/swagger,https://ehifhir.ehiconnect.com/fhir/ehi/swagger.json
first_insight_corporation,True,True,https://fhir.maximeyes.com/api/villageoptical/R4,https://fhir.maximeyes.com/api/villageoptical/R4/metadata,https://fhir.maximeyes.com/api/villageoptical/R4/.well-known/smart-configuration,http://hl7.org/api-docs,http://hl7.org/openapi.json,http://hl7.org/swagger,http://hl7.org/swagger.json
health_innovation_technologies_inc,True,True,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/1929/r4,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/metadata,https://revolutionehr.dynamicfhir.com/fhir/.well-known/smart-configuration,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/api-docs,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/openapi.json,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/swagger,https://revolutionehr.dynamicfhir.com/fhir/revolutionehr/swagger.json
health_samurai_inc_2,True,True,https://fhir-app-portal.aidbox.app/Organization/a9afd4c9-8443-3b5a-a486-07c3bb109b3f/fhir,https://fhir-app-portal.aidbox.app/metadata,https://fhir-app-portal.aidbox.app/.well-known/smart-configuration,https://fhir-app-portal.aidbox.app/api-docs,https://fhir-app-portal.aidbox.app/openapi.json,https://fhir-app-portal.aidbox.app/swagger,https://fhir-app-portal.aidbox.app/swagger.json
isalus_healthcare,True,True,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/a997/r4,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/metadata,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/.well-known/smart-configuration,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/api-docs,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/openapi.json,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/swagger,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/swagger.json
juno_health,True,True,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/03ho/r4,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/metadata,https://fhirjuno-prod-web.dssinc.com/fhir/.well-known/smart-configuration,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/api-docs,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/openapi.json,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/swagger,https://fhirjuno-prod-web.dssinc.com/fhir/communityhealthhospitals/swagger.json
